trial;last_task_accuracy;kmeans_k;knn_k;shrinkage_alpha_0;shrinkage_alpha_1
2924;86,17999268;50;50;4,082567173;7,026872306
4885;86,17999268;50;50;3,337892393;6,037893906
4125;86,17999268;20;1;1,468236102;0
1276;86,17999268;4;50;2,180608217;5,793591882
1049;86,17999268;1;50;1,662113884;2,888416754
2026;86,17999268;1;1;1,583526997;1,858813072
6990;86,17999268;1;50;3,832508563;4,049896016
1841;86,16999817;50;50;3,05313461;4,097210678
2015;86,16999817;50;50;3,699717658;6,039042483
3360;86,16999817;50;50;3,05883108;4,771748445
1054;86,16999817;8;1;5,283043355;5,740746397
999;86,16999817;1;1;1,602449825;0,51719745
1323;86,16999817;1;1;1,597120076;4,73611955
1799;86,16999817;1;50;1,610697308;4,068972148
1749;86,15999603;50;50;3,327205003;7,924423851
3064;86,15999603;50;50;3,485436721;2,067569442
5011;86,15999603;19;1;1,729357531;0,381737621
712;86,1499939;50;50;3,854159626;2,1722763
1013;86,1499939;50;50;3,635631667;7,23627438
1421;86,1499939;50;50;4,229140544;6,042409247
1709;86,1499939;50;50;3,587036201;3,004764586
1940;86,1499939;50;50;4,54148819;5,850768586
2000;86,1499939;50;50;3,165533834;5,451206254
2099;86,1499939;50;50;3,848217363;1,05799562
2142;86,1499939;50;50;3,168966698;6,716904787
2597;86,1499939;50;50;3,504188995;4,312078514
3536;86,1499939;50;50;3,92171572;10
2197;86,1499939;1;1;5,79080123;6,128858593
4808;86,1499939;1;1;1,579403872;6,193621376
542;86,13999176;50;50;4,268393823;10
1231;86,13999176;50;50;3,780126459;9,202067638
2085;86,13999176;50;50;4,237355069;9,010486228
2204;86,13999176;50;50;3,299528605;9,229111203
2404;86,13999176;50;50;2,837550831;7,581868234
2534;86,13999176;50;50;3,460494401;10
2991;86,13999176;50;50;4,356021999;7,910240147
4735;86,13999176;50;50;4,119884014;2,652388722
8296;86,13999176;50;50;3,780063866;6,624828448
3832;86,13999176;38;1;0,786236394;1,081659925
1161;86,13999176;37;1;0,847449971;9,631676002
3854;86,13999176;19;1;1,666637429;1,32548813
1117;86,12999725;50;50;2,948882934;8,492080429
2073;86,12999725;50;50;4,301144604;0
7615;86,12999725;50;35;8,416894145;2,791771846
5393;86,12999725;15;1;1,156150173;7,898631048
459;86,12999725;1;1;1,575899069;0
818;86,11999512;50;50;2,981882359;1,723528876
1456;86,11999512;50;50;4,278079518;0,730784464
1496;86,11999512;50;50;2,960600868;0
1502;86,11999512;50;50;4,59799941;6,95821954
2868;86,11999512;50;50;4,38896153;1,467489638
3266;86,11999512;50;50;3,592314323;8,353037733
5507;86,11999512;41;1;0,998023701;2,512449281
118;86,11999512;39;50;5,691657089;10
0;86,11999512;12;19;2,830075365;3,59059443
1462;86,11999512;1;1;1,546499624;9,00832544
1473;86,11999512;1;1;1,502161389;3,659771914
1737;86,11999512;1;50;1,547260544;6,922961288
2610;86,11999512;1;1;1,489003919;7,548341868
2638;86,11999512;1;50;1,551830459;7,806873947
14;86,10999298;50;39;9,944902685;10
2305;86,10999298;50;50;4,382037439;3,182357415
5499;86,10999298;50;50;4,495798424;8,562950228
603;86,10999298;46;50;3,593026269;5,194204008
1288;86,10999298;19;1;1,421822438;6,00343942
3646;86,10999298;19;1;1,44618279;7,561495052
2531;86,10999298;1;50;1,477337955;5,032706632
5200;86,10999298;1;1;5,443449019;5,85340923
7811;86,10999298;1;1;1,590211915;2,5325181
1994;86,09999847;50;50;4,544748496;2,274694482
3878;86,09999847;50;50;2,800068854;5,877524961
4295;86,09999847;50;50;2,750668608;10
260;86,09999847;44;50;5,155757255;0
992;86,08999634;50;50;4,35871279;3,987890077
2478;86,08999634;50;50;2,692069709;0,793507924
4929;86,08999634;15;1;1,064701007;0
764;86,0799942;50;50;4,768805896;7,959285
1059;86,0799942;50;50;4,818529909;6,364727868
2115;86,0799942;50;50;4,986542037;3,305953978
4474;86,0799942;50;50;2,715515939;2,184163992
4922;86,0799942;50;50;4,928535286;8,546330592
1101;86,0799942;46;50;5,855464981;2,800361626
302;86,0799942;41;50;3,826875741;10
4011;86,0799942;1;1;1,448639015;5,504187652
2788;86,06999207;50;50;4,722193462;9,184496544
2921;86,06999207;50;50;4,709361627;0,378712444
3953;86,06999207;50;50;4,889531972;0
687;86,05999756;50;1;0,80467243;7,927826162
1439;86,05999756;50;50;5,994596347;1,334492873
1814;86,05999756;50;50;4,919573531;1,024262985
1906;86,05999756;50;50;2,685637553;9,271921919
2069;86,05999756;50;50;5,062686628;7,144071367
3346;86,05999756;50;50;5,993737636;2,176411174
3556;86,05999756;50;50;4,666654711;10
3818;86,05999756;50;50;4,790544755;1,723739694
4964;86,05999756;50;50;4,819155902;2,705110606
94;86,04999542;50;50;5,070123721;10
1718;86,04999542;50;50;5,122769242;2,169435312
2998;86,04999542;50;1;0,800531196;0
4921;86,04999542;50;50;5,782104894;7,7542651
7771;86,04999542;50;50;5,013035682;4,121657721
376;86,04999542;46;50;6,677790067;10
4944;86,04999542;17;1;0,935142522;1,394673809
427;86,03999329;50;50;6,041599873;0
1447;86,03999329;50;50;5,739592194;8,368857949
2631;86,03999329;50;50;6,037814823;4,946882157
3859;86,03999329;50;50;4,700128103;3,640016355
5092;86,03999329;50;50;5,890261853;0,635098379
5245;86,03999329;50;50;5,806594486;3,415990223
474;86,03999329;46;50;3,02666579;10
1641;86,02999878;50;50;5,527956997;7,017163918
1701;86,02999878;50;50;5,541980918;0
1864;86,02999878;50;50;5,284725525;8,861821477
2319;86,02999878;50;50;2,589234537;5,101075625
2440;86,02999878;50;50;5,637482041;9,355496846
408;86,02999878;47;50;3,859482279;0
3599;86,02999878;1;50;1,409362953;10
3654;86,02999878;1;1;1,412267398;9,655111869
670;86,01999664;50;50;5,153451616;4,679788347
1385;86,01999664;50;50;5,836249768;4,216674222
2262;86,01999664;50;50;6,045533984;10
3037;86,01999664;50;50;6,173360634;3,110452358
4361;86,01999664;1;1;1,395113749;8,281412448
4740;86,01999664;1;50;1,3954611;6,242822657
1666;86,00999451;50;1;0,782238534;0,491261517
1745;86,00999451;50;50;2,396186462;1,827698585
1997;86,00999451;50;50;2,603219079;6,533908226
2103;86,00999451;50;50;6,973565745;2,48612485
2479;86,00999451;50;50;5,48149451;0,829651649
3944;86,00999451;50;50;6,93812259;3,946450192
765;86,00999451;39;50;5,948423682;5,639241527
509;86,00999451;38;50;6,439120092;10
443;86,00999451;6;50;2,265763539;10
140;85,99999237;50;50;2,407263495;0
1911;85,99999237;50;50;5,619319156;1,853386494
1977;85,99999237;50;50;6,185306793;9,241635734
2203;85,99999237;50;50;6,72466376;4,603738845
2939;85,99999237;50;50;5,443078554;2,797235035
2968;85,99999237;50;50;5,456299656;10
4548;85,99999237;50;50;6,996468153;0
7812;85,99999237;50;50;6,283106602;4,304070403
890;85,99999237;38;50;7,19033316;4,715134579
5264;85,99999237;1;1;1,366453346;6,83882756
1588;85,98999786;50;50;2,400308614;10
1714;85,98999786;50;50;5,608348746;5,100751694
2169;85,98999786;50;50;5,448230417;3,815487981
2283;85,98999786;50;50;6,142498948;5,848876034
2431;85,98999786;50;50;5,461293214;7,80870943
3439;85,98999786;50;50;6,20898019;8,380993603
1988;85,98999786;30;1;0,832177102;0
2813;85,98999786;1;1;1,408067202;1,138915465
3938;85,98999786;1;50;1,362958512;2,365061095
3432;85,97999573;50;50;6,999951706;6,364239435
3762;85,97999573;50;50;2,468131319;7,29769772
4379;85,97999573;50;50;6,706335002;3,016936519
4712;85,97999573;50;1;0,756574748;9,340683606
3188;85,97999573;27;1;0,613715346;8,992298676
3917;85,97999573;1;50;1,292262223;3,074047226
950;85,96999359;50;50;7,184203443;3,365646592
1062;85,96999359;50;50;6,397905515;2,308441227
1418;85,96999359;50;50;7,646462159;2,475458578
1721;85,96999359;50;50;7,050661425;5,569323171
2336;85,96999359;50;50;8,016372586;3,027833083
2356;85,96999359;50;50;7,072106769;0,69244233
2525;85,96999359;50;50;6,360192631;0,749847942
2723;85,96999359;50;50;8,016001518;5,677042933
5328;85,96999359;50;50;6,476866284;5,20487719
1262;85,96999359;46;1;0,676780647;4,379592509
3714;85,96999359;22;1;5,424005899;6,039233498
3197;85,96999359;20;1;1,072187168;9,408155205
908;85,95999908;50;50;6,677395367;1,471696189
1448;85,95999908;50;50;6,523170422;3,638403039
1534;85,95999908;50;50;2,498317736;4,118699203
1656;85,95999908;50;50;2,482393727;8,239028018
2959;85,95999908;50;50;7,783984451;1,605382277
4883;85,95999908;50;50;7,606921586;3,325772342
1246;85,95999908;40;50;3,701576258;8,901139233
947;85,95999908;39;50;7,851361586;1,038048532
1296;85,95999908;39;50;7,369232073;7,261711298
32;85,94999695;50;50;7,952457304;0
504;85,94999695;50;50;7,125541256;10
680;85,94999695;50;50;7,928221583;3,948120669
1497;85,94999695;50;50;7,715963265;4,955901791
2268;85,94999695;50;50;8,109531571;10
2392;85,94999695;50;50;7,375111167;4,21808601
3106;85,94999695;50;50;7,637019415;10
3478;85,94999695;50;50;7,573919619;0,78102949
4426;85,94999695;50;50;7,514875399;5,93710695
5059;85,94999695;39;50;7,62575067;7,46782199
405;85,94999695;36;50;4,640762805;0
1622;85,94999695;27;1;0,676296506;4,647063495
814;85,94999695;1;50;1,293892164;8,363968551
3919;85,94999695;1;1;1,303785089;2,318120377
2770;85,93999481;50;50;7,388508984;0
3119;85,93999481;50;50;8,216128564;4,618521762
3201;85,93999481;50;50;7,355699555;5,175547656
8208;85,93999481;50;50;6,614103771;6,558718096
5149;85,93999481;1;50;1,271214348;7,069559333
1553;85,92999268;50;50;6,602178657;0
1732;85,92999268;50;50;8,235822626;1,911225623
1796;85,92999268;50;50;8,334542935;7,40024802
3268;85,92999268;50;50;7,959014587;7,308288674
3763;85,92999268;50;50;6,507709757;9,492472645
700;85,92999268;45;50;9,050959374;7,526428881
450;85,92999268;33;50;5,806868189;10
807;85,91999817;50;50;7,945384957;6,62891936
854;85,91999817;50;50;6,633216013;5,956559048
1976;85,91999817;50;50;8,29177442;0,776852741
4303;85,91999817;50;50;7,344134694;7,376084685
6;85,91999817;44;41;2,133074158;7,326004432
265;85,91999817;44;50;10;10
864;85,91999817;34;50;6,033824139;2,466388979
857;85,91999817;33;50;4,601810949;1,555375874
755;85,90999603;50;1;0,65093601;1,756650013
1661;85,90999603;50;50;7,289196378;1,56779461
3783;85,90999603;50;50;8,36257559;3,612935965
4039;85,90999603;50;1;0,688332018;2,653799865
7528;85,90999603;50;50;6,409826875;7,919310351
825;85,90999603;39;50;10;1,290260187
1039;85,90999603;37;50;10;1,661162376
533;85,8999939;50;50;8,670787114;10
1515;85,8999939;50;50;7,57481026;7,183230536
3099;85,8999939;50;50;8,366637477;6,412324571
1085;85,8999939;40;50;4,54290019;8,48378681
1017;85,8999939;39;50;9,225285552;7,076355479
7633;85,8999939;1;50;1,232668876;5,314102159
243;85,88999176;43;50;8,032436409;0
528;85,87999725;50;50;10;0
984;85,87999725;50;50;8,46521771;5,474669123
1197;85,87999725;50;50;10;5,943191942
1583;85,87999725;50;50;8,813822853;6,308943796
2618;85,87999725;50;50;10;0,879937714
3091;85,87999725;50;50;10;4,909007085
4870;85,87999725;50;50;10;1,631970697
261;85,87999725;35;50;7,133660413;0
1909;85,87999725;1;1;1,24614876;0,352192516
637;85,86999512;50;50;9,810281983;6,24041141
713;85,86999512;50;50;10;2,404742648
809;85,86999512;50;50;10;2,857118999
1572;85,86999512;50;1;0,59617002;8,705548431
1673;85,86999512;50;50;8,807834144;8,294700993
2310;85,86999512;50;50;9,746264202;1,665247139
2664;85,86999512;50;50;8,814799545;3,558784393
437;85,86999512;47;50;8,999246672;0
801;85,86999512;35;50;7,093687987;6,378624114
1368;85,86999512;1;50;1,210779865;4,44332651
2974;85,86999512;1;1;1,202813881;4,774266816
903;85,85999298;50;50;8,655575764;4,779457796
1313;85,85999298;50;50;8,449408974;8,518928308
2060;85,85999298;50;50;10;9,073390473
2984;85,85999298;50;50;8,719744081;2,244474761
3214;85,85999298;50;50;10;7,465893021
3390;85,85999298;50;50;8,565055965;0
3881;85,85999298;50;50;8,849970138;7,071527483
4345;85,85999298;50;50;10;8,280307923
5102;85,85999298;50;50;8,592026748;1,41682257
6269;85,85999298;50;1;0,60607242;4,654101823
7898;85,85999298;1;1;1,144187379;1,556794116
1360;85,84999847;50;50;9,089939021;8,879424029
1478;85,84999847;50;1;0,578000545;4,678785889
773;85,84999847;47;1;0,604051101;4,274407157
907;85,84999847;35;50;6,276547417;5,143737361
1561;85,83999634;50;50;2,177767835;2,995998047
2159;85,83999634;50;50;9,006498887;1,0330741
2777;85,83999634;50;50;9,332429525;6,504589863
4539;85,83999634;1;50;1,190798614;3,753935046
1072;85,8299942;50;50;1,926063939;4,404970638
1700;85,8299942;50;50;2,182951188;5,599288555
1797;85,8299942;50;50;9,672013703;4,720759793
2501;85,8299942;50;1;0,56725173;10
3230;85,8299942;50;50;9,161254342;4,496817936
4852;85,8299942;50;50;2,167583859;6,509008082
4040;85,8299942;31;1;0,627998962;8,253801169
852;85,8299942;7;50;2,689152349;6,019406556
951;85,81999207;50;50;9,330738179;1,972471203
1347;85,81999207;50;50;2,140308624;9,082540876
1545;85,81999207;50;50;9,417622286;3,678121503
5302;85,81999207;50;50;9,059601421;2,848818692
2818;85,81999207;1;50;1,175735012;0,739753284
1349;85,80999756;50;50;9,304289749;5,51332375
1771;85,80999756;50;50;9,443396646;8,090487965
991;85,80999756;46;50;10;3,687990683
117;85,80999756;6;50;9,253643707;0
1835;85,80999756;1;50;1,133107934;9,311022585
4679;85,80999756;1;50;1,146193134;7,722036369
711;85,79999542;50;50;2,613700304;2,897150459
1454;85,79999542;50;50;9,549509482;0,790427312
1776;85,79999542;50;50;1,956609131;0,677399936
2994;85,79999542;50;50;1,875855169;8,209372388
3248;85,79999542;50;50;9,557305729;2,825660547
3424;85,79999542;50;50;9,554510466;7,231289727
5247;85,79999542;50;50;1,845110839;7,445577992
5546;85,79999542;50;50;9,519505227;8,769923603
748;85,79999542;40;50;10;5,466102924
2061;85,78999329;50;50;1,871075138;10
2451;85,78999329;50;50;9,51016172;0
4673;85,78999329;12;1;0,888123354;8,373147848
86;85,77999878;36;50;10;0
232;85,77999878;35;50;2,873287303;10
883;85,77999878;32;50;4,614226431;3,037708661
249;85,77999878;21;1;9,349964993;10
5562;85,77999878;20;1;0,782778981;5,090877942
3926;85,77999878;1;50;1,097993843;1,736237634
436;85,76999664;35;50;8,561880196;0
3485;85,75999451;50;50;1,83758235;0
3034;85,75999451;41;1;0,581231398;4,596592371
1221;85,75999451;7;50;2,220475242;8,588255465
1338;85,75999451;1;1;1,076090183;9,050439499
1090;85,74999237;8;50;5,609576267;2,905847839
1030;85,73999786;32;50;2,920835552;7,058611544
1331;85,73999786;21;1;0,565055861;5,566291338
1299;85,72999573;50;1;0,488987104;5,095207178
580;85,72999573;17;1;7,16521698;7,578296682
4710;85,72999573;1;50;1,063630296;10
2954;85,71999359;50;50;1,751610848;6,714087955
1609;85,70999146;30;1;0,514280475;10
475;85,70999146;8;50;6,22898418;10
1774;85,68999481;50;1;6,777175295;7,190627459
791;85,67999268;1;1;1,013613809;0,8150783
2867;85,66999817;50;1;0,458939289;1,392364706
213;85,66999817;8;50;3,20990476;0
2199;85,66999817;1;50;0,961108256;0
1533;85,65999603;50;1;2,822625266;3,005196138
2705;85,65999603;50;50;3,198609127;3,344977737
2782;85,6499939;37;1;4,010678604;4,235457318
3942;85,6499939;32;1;0,48811859;1,707988686
1479;85,6499939;1;1;0,968519243;10
3688;85,6499939;1;50;0,937753678;4,681910303
4733;85,63999176;50;50;1,691146941;5,228755458
754;85,63999176;18;1;5,930230415;6,283655295
1441;85,63999176;1;1;0,917587574;0
3852;85,62999725;50;50;1,677513019;9,219414554
4045;85,62999725;50;1;0,444754607;2,086519875
1010;85,62999725;35;50;10;3,322548327
2932;85,62999725;21;50;5,805259145;5,04695952
1329;85,62999725;1;50;5,518542498;6,274596701
1392;85,61999512;50;50;1,634893682;3,016389807
1287;85,61999512;11;1;0,677113435;6,003770433
1277;85,60999298;18;1;0,686269593;5,921454115
2872;85,60999298;12;1;0,60508852;5,61966464
779;85,60999298;1;50;6,099431639;6,562626936
1411;85,60999298;1;50;1,48452376;1,602527292
2439;85,59999847;25;32;1,288929849;4,631591936
5370;85,59999847;18;1;0,70630566;9,571588521
1040;85,59999847;8;50;8,69310269;3,131557366
3649;85,58999634;28;50;9,230674374;8,81078402
121;85,5799942;28;50;7,508198151;10
3449;85,5799942;14;1;2,242558724;2,386977862
1292;85,56999207;50;1;0,411187717;5,901667263
2321;85,56999207;14;1;0,538439748;5,957957704
968;85,54999542;9;50;3,899168285;6,54528381
7;85,54999542;7;31;5,386179702;9,764855421
1024;85,53999329;28;50;8,690356939;1,37119679
5063;85,52999878;28;50;5,18522157;10
456;85,51999664;37;50;1,573239851;0
2731;85,51999664;1;1;7,325116572;7,863713846
1332;85,49999237;50;50;1,826241377;1,906905306
1913;85,48999786;25;50;4,529477029;10
496;85,48999786;7;50;10;10
1053;85,48999786;1;1;4,796247765;5,144485701
651;85,46999359;29;50;8,990597083;4,550593922
5463;85,46999359;25;50;8,115886288;0,737574632
6538;85,45999146;36;21;0,77607596;4,436105836
4863;85,45999146;25;50;6,856768199;3,074387658
3060;85,44999695;1;1;0,833675651;4,352475479
691;85,41999817;29;50;2,969270507;6,079831756
973;85,41999817;27;50;7,510017037;5,641766598
1637;85,40999603;50;50;1,340607124;4,333444678
3515;85,3999939;50;50;1,397027437;7,611374578
4097;85,3999939;50;50;1,38554177;0,396443946
707;85,3999939;27;50;6,579467122;2,035648302
1018;85,38999939;25;1;8,888732204;9,339502304
4731;85,38999939;24;50;5,989279614;1,708171737
698;85,38999939;23;50;4,233276514;7,427264197
7198;85,38999939;23;50;5,472291581;0
257;85,37999725;24;50;5,985721924;0
941;85,37999725;23;50;5,255453769;7,648864092
248;85,36999512;25;50;10;0
954;85,36999512;21;50;10;8,801688026
1646;85,35999298;50;1;0,31571026;5,764805457
1140;85,35999298;37;50;1,408215605;8,84174266
878;85,35999298;30;50;10;5,022377465
407;85,34999847;50;50;1,266573182;10
3893;85,34999847;24;50;5,872273443;7,989621081
465;85,33999634;26;50;8,671939395;0
926;85,33999634;22;1;7,084932568;7,639945971
5109;85,33999634;19;1;0,681860952;0,737450679
4178;85,3299942;40;1;3,2904628;3,48078806
2847;85,3299942;24;50;7,50515462;2,93291653
9;85,3299942;13;33;4,575791243;5,357033608
3221;85,31999207;50;50;1,204736357;3,326165881
5510;85,31999207;27;50;4,914560364;2,37364559
7934;85,31999207;22;1;3,449763851;3,730946204
4637;85,31999207;11;1;0,490547705;6,149326534
1099;85,30999756;23;50;8,387191163;3,975226285
4420;85,30999756;23;50;8,651038254;5,471749123
3547;85,30999756;22;50;7,64776499;1,644181821
2843;85,29999542;21;50;4,099200125;0
5015;85,29999542;1;50;0,711647534;1,012356271
1957;85,27999878;22;50;7,702009219;4,448526447
659;85,26999664;21;50;2,965016656;2,326178093
1294;85,25999451;1;1;0,703592334;5,10075454
460;85,25;26;50;4,841366376;0
5473;85,25;25;50;3,557147077;1,356873298
5077;85,25;24;50;8,198380934;2,039616996
3194;85,25;23;50;9,242653677;5,954223403
1772;85,25;1;50;0,705453162;3,445548969
2704;85,23999786;1;50;2,624695488;2,828811276
2212;85,22999573;50;35;0,758363209;4,299432862
853;85,22999573;23;50;3,352877943;6,579763452
1073;85,21999359;33;50;3,951155618;4,337537145
1509;85,21999359;1;50;0,682119788;8,828922676
1293;85,20999908;1;50;0,689334605;2,736374844
2194;85,19999695;50;50;1,366707734;1,581954938
830;85,19999695;24;50;8,479508041;2,972231088
3467;85,17999268;23;50;2,922968794;8,045854729
769;85,17999268;13;1;0,368287479;5,80704112
1326;85,16999817;50;1;0,231919093;5,978975701
5664;85,16999817;50;1;0,229277788;6,330228955
227;85,16999817;24;50;3,104006916;10
836;85,16999817;11;50;3,435773641;4,07161855
812;85,16999817;1;50;7,495479818;8,463794691
1960;85,15999603;18;50;7,685550405;0
862;85,15999603;11;50;5,319228519;1,349608587
549;85,15999603;8;50;1,574046273;0
4744;85,1499939;26;50;3,896026485;8,30169232
1315;85,13999939;1;50;0,658999908;10
1167;85,12999725;24;50;4,762266718;3,8747062
1244;85,12999725;22;50;8,836390493;7,509631154
1568;85,12999725;22;50;9,545538364;9,698949172
5078;85,11999512;26;50;2,510319678;3,68130784
3979;85,11000061;24;50;3,713091506;2,768185928
1359;85,08999634;50;50;6,839364559;7,256006694
1126;85,0799942;10;50;10;5,107211058
3280;85,06999969;28;1;6,626762164;7,543101069
581;85,05999756;18;50;5,325368596;3,346901657
684;85,01999664;50;50;0,915235132;2,347115916
58;85;18;50;10;0
1118;84,97000122;24;1;4,813028178;5,023374293
8;84,95999908;45;26;0,47871883;4,523525069
4217;84,94999695;50;42;0,734634305;3,356367297
2737;84,94999695;20;50;6,745508334;0
671;84,93999481;29;50;1,860409108;4,121339975
587;84,93999481;20;50;7,035394542;4,487917
435;84,93999481;1;1;9,472577668;10
2111;84,93999481;1;1;0,59857155;9,476023043
5101;84,93999481;1;50;0,608461727;0
1711;84,93000031;20;50;6,15166992;3,96348696
2096;84,93000031;19;50;6,721619515;5,976270456
3821;84,8999939;21;50;1,685330895;2,465789247
